,trial,Mean distribution1,Mean distribution1,t-stat,p-value,FP
303,303.0,1.2385242376918688,1.3056558664125941,-0.054992324631400046,0.9587817211268583,19.0
304,304.0,1.0114412429741895,0.9703554678797067,0.05147132459880359,0.9614177984374634,19.0
305,305.0,0.9414992043772944,1.331528591741935,-0.45093652394581435,0.6753997138335416,19.0
306,306.0,-0.17610187420531068,1.039475437288346,-1.5092026261385296,0.20575081160877387,19.0
307,307.0,1.4123944815008322,0.7825411864727663,1.198835298413987,0.2967566289144657,19.0
308,308.0,2.214000870756286,1.5311066018987027,0.7447047658798045,0.497823828653762,19.0
309,309.0,0.9912003734542424,1.4280812719762321,-2.9173571692032527,0.043357855431139986,20.0
310,310.0,1.9120738345380193,2.3603071988402946,-0.5434474315827906,0.6156907693863621,20.0
311,311.0,1.1148729242834676,1.847615291908901,-0.7849535203026906,0.4763642825615213,20.0
312,312.0,0.8194298354968153,0.2978505373023524,0.36604236562985937,0.7328713043215334,20.0
313,313.0,1.4173948177770839,0.5323443101424165,1.4955170797178787,0.2091046903375211,20.0
314,314.0,0.8411178062874217,0.7478671963845538,0.08481147231627721,0.9364865360857945,20.0
315,315.0,0.9467188451497824,1.505335915483381,-0.669009373553814,0.5401207650378654,20.0
316,316.0,1.0826763458699762,1.268946545265176,-0.24402579592546392,0.8192162484718905,20.0
317,317.0,1.0550632077389563,0.7794186054286784,0.48617642232145675,0.6522756127846505,20.0
318,318.0,1.8517543891111128,1.242592052982259,1.6812294029245174,0.16801237400906407,20.0
319,319.0,0.11770641406128453,1.1882049081193642,-1.5322854053182045,0.20021756683565767,20.0
320,320.0,0.022953479509845758,-0.011289333703732937,0.04863603622859394,0.9635409377351964,20.0
321,321.0,1.467385073018135,1.431344033128789,0.03632596630715615,0.97276301249914,20.0
322,322.0,0.8073980760165739,2.634275334052679,-2.4672756140692536,0.06914873299276753,20.0
323,323.0,1.3332401115005692,1.8279162803819704,-0.7200728386807481,0.5113113077310536,20.0
324,324.0,1.428565663465049,0.6169051036454406,1.202756305488337,0.29539446118551055,20.0
325,325.0,0.28349335571274953,1.9627877137965444,-2.777406126347304,0.049950860585697254,21.0
326,326.0,1.524730774280065,0.9495500756186234,0.9039971593588778,0.41711845168974193,21.0
327,327.0,1.233667301042409,1.4509348509240787,-0.38283218245126244,0.7213182094712669,21.0
328,328.0,1.9374746033673216,0.40529323478388307,2.2622788048175053,0.08646229210736506,21.0
329,329.0,0.19409642041465092,1.38162844140809,-1.0161025557344765,0.3670432745645803,21.0
330,330.0,1.5847681337038402,0.4831709357442315,1.3624613791724542,0.24472131459348123,21.0
331,331.0,0.6911965500585272,-0.36692126049157076,2.4296251655975145,0.07201011139451959,21.0
332,332.0,0.7140892128866819,1.7345494929719136,-1.5149709262750535,0.20435362731701204,21.0
333,333.0,1.8011445859074744,0.3812657281053185,3.019853300800645,0.039168887164954716,22.0
334,334.0,1.6885398767993323,1.1235261127925118,0.5908829878501995,0.5863708974190467,22.0
335,335.0,0.9036490872771448,1.466224427241069,-0.8839506743274148,0.4266536782108419,22.0
336,336.0,1.0795313456988185,1.2543854880997964,-0.21532799061281604,0.8400452419910218,22.0
337,337.0,1.0913914429507916,1.3862482910655274,-0.3145586629796259,0.7688211804049475,22.0
338,338.0,1.0132071246902898,1.5679898163130528,-0.8383783916186694,0.44899467239882035,22.0
339,339.0,0.8236800319985482,1.1047845321050276,-0.6357612940506288,0.5594866968491055,22.0
340,340.0,0.8654076989828429,1.2460231190767825,-0.93607581840908,0.4022293484596276,22.0
341,341.0,1.565700563768006,0.6241423521478479,1.3496734776455643,0.24844679664257227,22.0
342,342.0,0.8032208521277062,0.8824857697347742,-0.10782561007053795,0.9193260745606545,22.0
343,343.0,0.7460986817964842,0.35832347447037866,0.45790577922849285,0.6707908374324363,22.0
344,344.0,0.6789785296781014,1.2183001227486792,-0.6189525241347084,0.5694567959547863,22.0
345,345.0,0.5342481562524795,1.2717913049730514,-0.8625097694293073,0.4370495487646634,22.0
346,346.0,0.3952214871078956,1.1401216377070635,-2.1031965878408196,0.10328000042765276,22.0
347,347.0,1.53523024812121,1.044350326720943,0.7733959584149095,0.48245270867626244,22.0
348,348.0,0.43786514690403866,0.510823778735156,-0.20028405348359993,0.8510292155097539,22.0
349,349.0,0.5747685766849003,1.1241986222829607,-0.4580339627818534,0.6707062304334729,22.0
350,350.0,1.2135572514535724,0.30253689908978226,1.1713528351412794,0.30647064701444937,22.0
351,351.0,1.1282537473646734,0.8295612760560637,0.3098089084895586,0.7721754311284934,22.0
352,352.0,0.648289687064162,0.8691990226274099,-0.226292037077003,0.8320675851207573,22.0
353,353.0,0.6464045774876858,0.35970084868368263,0.4165836159291588,0.6983666081801078,22.0
354,354.0,2.28093416060075,0.465731789984865,2.8009722164664344,0.04876320623919612,23.0
355,355.0,1.545919741283284,1.494389381190884,0.0893754746436924,0.9330797120324567,23.0
356,356.0,1.3058080976961373,1.4723258028416513,-0.3436339174946486,0.7484243325350679,23.0
357,357.0,1.9464956565414067,1.0772881866295192,1.0430528547887585,0.35581280011035166,23.0
358,358.0,1.4568608134156698,0.6869881450418737,1.4241256332198604,0.22751762472727477,23.0
359,359.0,0.9727401504251271,0.9083551283874165,0.04460931625504663,0.9665568762141438,23.0
360,360.0,1.3445789024864556,0.5377340216294609,1.280673544985678,0.26952421370568225,23.0
361,361.0,1.053577655552197,1.3321219472684311,-0.43696580544419195,0.6846905707555562,23.0
362,362.0,2.3803302351569404,0.8083962622936681,2.1129676760382865,0.10214816042759771,23.0
363,363.0,1.2472735333316098,1.383028497371198,-0.1504334906019205,0.8877036701439611,23.0
364,364.0,0.9553651249863307,0.9250043402732292,0.18963136253667537,0.8588320091263316,23.0
365,365.0,0.9519766722384856,2.1087479651217342,-1.8013005108741058,0.14601726130400236,23.0
366,366.0,0.9655731495418284,1.1098027640047239,-0.2650539799517858,0.8040663809662044,23.0
367,367.0,1.8554560961071933,1.98805138563169,-0.24145526983515736,0.8210749347945557,23.0
368,368.0,1.0511025522079116,0.24171860997367123,0.9252908972397074,0.4071845374015803,23.0
369,369.0,0.8411457612317449,0.45992903699770943,0.34310930804897183,0.7487902277932892,23.0
370,370.0,0.7156044253949965,0.9089559597649831,-0.20819699686873314,0.8452464710469978,23.0
371,371.0,0.8565442384082308,1.735930655051373,-1.883499185814131,0.13274343321082607,23.0
372,372.0,-0.07051151956843871,1.1620850565424665,-1.497835784591247,0.20853256874240597,23.0
373,373.0,0.7971142795382948,1.8905516351959057,-2.830870277698358,0.047303278379076066,24.0
374,374.0,0.2974294576202688,0.08659066809108158,0.29104568665435926,0.7854841329629333,24.0
375,375.0,0.8957161444044214,0.7199174852746485,0.2223164513596209,0.8349575378475,24.0
376,376.0,1.4211309873121696,1.3906771313633133,0.04291391302166083,0.9678269077720001,24.0
377,377.0,0.14194369147399646,1.234267232560011,-1.9633689269304528,0.12108606694113093,24.0
378,378.0,2.5351947803738115,1.3559728268537554,1.795333940651356,0.1470346782416196,24.0
379,379.0,0.8404606246932492,1.069596262752025,-0.21083025377126058,0.8433246878331424,24.0
380,380.0,1.4424014039951552,0.7845184604724226,1.1971874804282028,0.29733084511969576,24.0
381,381.0,0.9121091246563489,1.0527236477656847,-0.1282580794172315,0.9041346891802065,24.0
382,382.0,1.8169106107440565,0.972201034029364,2.3805638233317277,0.07594267897843772,24.0
383,383.0,1.3313460427590682,0.8806658057068488,1.0673259033957234,0.3459599611332223,24.0
384,384.0,1.663460266932316,0.29143824629556764,1.5848405779668828,0.1881807392114495,24.0
385,385.0,0.8577312877804917,0.5896343914674552,0.5175657954408515,0.6320672797486715,24.0
386,386.0,2.09237775474604,1.3737872021805144,0.9145878241991016,0.41215271442903895,24.0
387,387.0,0.5844968378435761,0.8516848498360418,-0.24532323433829628,0.8182786458497927,24.0
388,388.0,-0.28500891498352665,2.01152980659827,-3.0188373272747975,0.03920802107218136,25.0
389,389.0,0.32206918089439857,1.1149188746506624,-1.010842963828307,0.36927101123860034,25.0
390,390.0,0.8567763921616747,0.37476873342097267,0.5230420130799184,0.6285803771269263,25.0
391,391.0,1.6944807592086493,0.3673453956811356,1.5880226781976885,0.18747629738590513,25.0
392,392.0,1.6010521303926184,1.1386170279732202,0.3823421882830202,0.7216541258975566,25.0
393,393.0,1.093821149835944,1.9128686337784997,-1.7196363116754385,0.16061839639561437,25.0
394,394.0,1.0812567156591244,1.0980313600600307,-0.017842853753263114,0.9866187472020527,25.0
395,395.0,1.191609207013885,1.6202366756868225,-0.49327791110053665,0.6476710521402289,25.0
396,396.0,1.270892069063416,1.3542737790010448,-0.08376221002285549,0.9372699994160085,25.0
397,397.0,1.7302219642137981,0.6897963051058923,1.5350416246186633,0.19956709603931122,25.0
398,398.0,0.5966015746005396,-0.06805184040511632,0.5596427651197367,0.6055780782959699,25.0
399,399.0,1.1753890387423256,1.2814527646202292,-0.1930388563145598,0.8563339407265237,25.0
400,400.0,1.0909014874770129,0.5998859758371599,0.405387396678016,0.7059388526439481,25.0
401,401.0,1.4418576864753752,0.8774089735525755,0.5146621513071141,0.6339208425839626,25.0
402,402.0,1.5106629876557127,0.9099209067507531,0.7371458939535998,0.5019342400234963,25.0
403,403.0,0.8636520053151601,1.0805908967629245,-0.25858081700544266,0.8087193295724041,25.0
404,404.0,0.5386268836417377,1.3050997631934769,-1.6659190085850906,0.17105883344988007,25.0
405,405.0,1.8018454743872452,0.539564937210489,2.5996831977826713,0.06006815592840033,25.0
406,406.0,1.3463670740843547,0.5444220503212908,1.686039263794682,0.16706710007965328,25.0
407,407.0,1.3425658383247947,1.1250923733562586,0.2366972502702505,0.8245190871345282,25.0
408,408.0,0.09061417747831098,1.1268312231836548,-1.0137605477368457,0.3680337897105004,25.0
409,409.0,0.45862672976521796,0.5522053195643136,-0.19772565337077835,0.852901332022582,25.0
410,410.0,1.0745912242346012,1.0705788677869925,0.003891897384760387,0.9970810861723376,25.0
411,411.0,1.5303396972687349,0.8390349491398673,0.5934818186355326,0.584791118442044,25.0
412,412.0,2.4030517335928336,1.5591248052076505,1.0857385735594018,0.33864967987485606,25.0
413,413.0,1.1968710361650998,0.9096668122574484,0.6695567519605615,0.5398059165260679,25.0
414,414.0,0.20063030792597716,0.7319182733775689,-0.6355542185331282,0.5596087943390808,25.0
415,415.0,1.1349517820963784,0.37657913370880997,1.4575989617572698,0.21868938923073356,25.0
416,416.0,1.7991265049431655,0.4945983288199998,1.051652296767692,0.35229390117315557,25.0
417,417.0,0.6569240093349251,0.902189752552713,-0.3522731937699329,0.742410353883195,25.0
418,418.0,1.0066026448096528,1.022328041723729,-0.017842052662149787,0.9866193479008591,25.0
419,419.0,1.1654943655810939,0.3838769158234468,1.7266290844620074,0.15930949559765778,25.0
420,420.0,0.9262289925321584,0.5912055083157511,0.35392051069475505,0.74126612372305,25.0
421,421.0,0.9833245585342733,1.5763782060103277,-0.482693917791777,0.6545405279333381,25.0
422,422.0,0.11418505673182233,0.6320325579665773,-0.5321788409521516,0.6227886356021415,25.0
423,423.0,1.3569279302466455,1.5418540666081757,-0.3623607117056956,0.7354162839558787,25.0
424,424.0,2.1757910094319484,0.9777331607414719,1.468566418709344,0.21587236375611546,25.0
425,425.0,1.0584423251077173,0.48827218064360983,0.9655443787784194,0.3889496003158529,25.0
426,426.0,0.9622291742242638,1.6296544638558637,-1.562653962526569,0.19316881047027737,25.0
427,427.0,1.1413489207930203,0.4286721579344294,0.5401521052127869,0.6177612396883336,25.0
428,428.0,0.877863184287392,1.3526223698357214,-0.86784830046103,0.43444199053668114,25.0
429,429.0,1.040536558081459,0.0395687693603346,1.0773865257114381,0.3419482467077911,25.0
430,430.0,1.238758270129831,1.534590361325303,-0.5475635984424009,0.6131106188330901,25.0
431,431.0,1.5430754096697221,0.4611459813348855,1.0820460476372407,0.3401044563914336,25.0
432,432.0,1.8451700935068525,1.1235190396630597,1.4155648655546982,0.22983215566174892,25.0
433,433.0,0.35062493680514195,0.4920485839659872,-0.43536441562952743,0.6857598989533168,25.0
434,434.0,1.7139506027868938,0.7962085384204697,2.3504068353678322,0.07848046061193417,25.0
435,435.0,0.615813635136083,1.4894643432229444,-1.0236764610712565,0.363856013651239,25.0
436,436.0,1.1098565882292073,1.7322258180984242,-2.644264578424433,0.05732422305895337,25.0
437,437.0,0.4405304793017614,1.1760221464077656,-0.8924889869758409,0.4225706134267278,25.0
438,438.0,0.5336700339278436,1.7498705192422879,-1.2159039901697277,0.2908697746975156,25.0
439,439.0,0.9768830812226185,0.5491231833529548,0.6046443201247569,0.5780375197652985,25.0
440,440.0,1.0120225578281195,0.3151318395167886,0.5533004961457111,0.6095258114216415,25.0
441,441.0,1.40469923433822,0.4431376729342475,2.3581055640532123,0.07782359878218843,25.0
442,442.0,1.2722673425174509,1.0900222313024248,0.3145478223716355,0.7688288290584578,25.0
443,443.0,0.5795808190729487,0.2741223052383036,0.45465338884321105,0.6729395342390206,25.0
444,444.0,0.8297740581559795,1.8003423519858874,-2.060713050945616,0.10836487319382208,25.0
445,445.0,0.05215668413700728,1.8218012796017462,-1.7403226301125518,0.15677890912509138,25.0
446,446.0,0.9704404035162485,1.2711737266236047,-0.25604641051749305,0.8105436990493665,25.0
447,447.0,0.81218443939837,2.029556044087551,-1.9412632620047565,0.12419697447991242,25.0
448,448.0,1.2788806355842264,0.23798553720624574,1.9365569244228336,0.124870460294427,25.0
449,449.0,0.5728063919016918,0.27826179544370083,0.3615748430151394,0.7359600571530882,25.0
450,450.0,1.4281905334130123,1.2985278987016307,0.12027231708607773,0.9100665762514264,25.0
451,451.0,0.8941042183287214,0.7369899520440314,0.19607481412633032,0.8541099616757943,25.0
452,452.0,1.8699727722577137,0.07866862745306835,3.14628831679736,0.03463744489959971,26.0
453,453.0,0.870696744242606,1.1302838323142712,-0.6184302007943846,0.5697685246213534,26.0
454,454.0,1.1728493402552358,1.7283045306618334,-0.6623074319788358,0.5439861799004788,26.0
455,455.0,0.6847084948146304,0.7451759076579263,-0.09163831897650408,0.9313912369726214,26.0
456,456.0,0.3331702492889198,0.9035814093892616,-1.2209445758922357,0.28915250466790765,26.0
457,457.0,0.8291308447496898,2.239860137932394,-2.3670642848148575,0.07706704297784077,26.0
458,458.0,1.392364198513986,0.954040000184926,0.564857848124416,0.6023441003648018,26.0
459,459.0,1.1885629882673798,0.7506815111063979,0.7517793181677546,0.49399972350179633,26.0
460,460.0,0.5950922770603945,0.9555990527866691,-0.3164147544053592,0.7675120742119464,26.0
461,461.0,1.069539818857177,1.5777905495024214,-1.3146555744908868,0.25893514277121993,26.0
462,462.0,0.40932389867160696,1.3845647011839954,-1.900585827908508,0.13015087763537111,26.0
463,463.0,0.039483598182767476,1.6029893405560294,-2.014266862775575,0.11424175342233779,26.0
464,464.0,0.7237092817725412,0.8492513718520618,-0.1828509078602004,0.8638087473925444,26.0
465,465.0,0.7347568757731239,1.2577351861297508,-0.98658350494938,0.37969971162711325,26.0
466,466.0,0.23694766759469896,1.2751361220877022,-1.9200498029594837,0.12726420842294128,26.0
467,467.0,0.40471253743170127,1.1522339692696726,-0.9943432749055835,0.3763364141305577,26.0
468,468.0,1.4073128740730254,0.48697206653507275,1.4236619106335513,0.22764240077522463,26.0
469,469.0,1.4368700671895958,1.2072912039656953,0.36960363897009146,0.7304134823577595,26.0
470,470.0,1.255985131640731,0.8830477012163382,0.3308627804894594,0.7573542357293314,26.0
471,471.0,1.3731816865863546,1.2254179857549652,0.12784461501093186,0.9044416321859694,26.0
472,472.0,0.8985340090761573,-0.49283509036333534,1.6517773997921639,0.17392413109710214,26.0
473,473.0,0.5035326186339247,2.1987759062170307,-1.9417355198756734,0.12412961185982496,26.0
474,474.0,0.9332962869502218,0.5695934617056665,0.5832725754504839,0.5910131559976287,26.0
475,475.0,1.1589257727089362,0.9805941721165867,0.2337495154297034,0.826655248072195,26.0
476,476.0,0.7278096279322103,0.5635242633405981,0.14923935451486672,0.8885868276013549,26.0
477,477.0,1.513045850553354,0.7083245586007895,1.4590368548083579,0.2183179627138441,26.0
478,478.0,2.0219631686393646,1.5243517052256077,0.4753649521415852,0.6593217459648673,26.0
479,479.0,1.674962203587022,2.1518891531543765,-0.5110441138242211,0.6362349906569228,26.0
480,480.0,0.7663075713369318,1.312007099342523,-0.42282362596492684,0.6941646142735858,26.0
481,481.0,0.8804576392103695,0.4951061492367188,0.8961549043366254,0.42082746870654125,26.0
482,482.0,1.7114420224592635,0.5638510859925127,0.9255982456263141,0.4070426168142922,26.0
483,483.0,0.9565623336510177,0.6274371288108685,0.5215836093532437,0.629507857777154,26.0
484,484.0,1.9715667904881242,0.8961130933436378,3.938057813868903,0.016987493250470772,27.0
485,485.0,0.0833191860302841,0.4091044016164,-0.37395272689882103,0.7274172503951593,27.0
486,486.0,1.778054489360309,1.1831495749776482,1.0665196846953122,0.3462832645908597,27.0
487,487.0,1.042169318493645,1.515803261936164,-1.3795740052775882,0.2398218626887197,27.0
488,488.0,2.041374638552994,0.6874579995365879,1.4467480527756327,0.22151289488908146,27.0
489,489.0,0.806739447281826,1.3021644322327435,-0.5568399213402327,0.6073207094927524,27.0
490,490.0,0.8958748567521204,1.0168249477673734,-0.1325736339173146,0.9009321782644102,27.0
491,491.0,1.3142422240717944,1.3484452848800006,-0.06015373546867689,0.9549186762192174,27.0
492,492.0,1.4754784685276956,1.1335527616442855,0.3432153098250913,0.7487162891104502,27.0
493,493.0,0.5624785027833709,0.7454347314749731,-0.14975968066179013,0.8882019813915786,27.0
494,494.0,1.4615891777145915,0.10448672134690325,1.0219232585157094,0.3645916268660829,27.0
495,495.0,0.4358890266632513,0.07575818113498962,1.5967670958427072,0.18555448888786272,27.0
496,496.0,1.1513592166729067,1.0326909507501523,0.322420134971786,0.7632829085335701,27.0
497,497.0,0.03692949336391704,1.5450608322769916,-1.5761524692247078,0.1901180269758552,27.0
498,498.0,1.3035141885952635,0.24507970378678534,1.2452313896406093,0.28101214592604495,27.0
499,499.0,0.16369832312044305,1.3902573854179223,-1.9231683396679593,0.12680819028410828,27.0
500,500.0,0.43673778718776174,0.5556787320468807,-0.32838393852698206,0.7590928838337788,27.0
501,501.0,0.8676043042929568,1.3867704825891651,-0.8502430212935294,0.44308920726415685,27.0
502,502.0,0.6581488612880081,1.0530255562325463,-0.4214429172172633,0.6950932409108728,27.0
503,503.0,1.463702756429491,1.263084725584588,0.879975830701991,0.42856550246912084,27.0
504,504.0,0.7963732185537166,0.3617758174309092,0.4050344309890458,0.706178248072969,27.0
505,505.0,0.9904429425337323,2.015351998847597,-0.8575463672653829,0.43948525812117994,27.0
506,506.0,1.5149965619897217,0.533721429086607,2.2083743624080903,0.0917921287801826,27.0
507,507.0,1.6346928529934728,0.9860486415404331,1.1783071633822892,0.30398484879590165,27.0
508,508.0,0.8459146940835932,0.7753697383908363,0.07562133703653458,0.9433514658162967,27.0
509,509.0,0.9503683136097784,0.9401369821790054,0.022026181645825742,0.9834820332500508,27.0
510,510.0,0.38049068527338586,1.3554337336339468,-0.9597097316732319,0.3915488414509633,27.0
511,511.0,0.27063094083936406,1.2145362152329524,-0.7441294109951857,0.49813580890001335,27.0
512,512.0,1.3057497338338557,1.361867270475502,-0.07314544086846725,0.9452019815301169,27.0
513,513.0,1.0177140294861304,0.900868117672709,0.24157108292294316,0.8209911624140189,27.0
514,514.0,-0.13352061747223085,1.8576167112161535,-9.057961312228242,0.0008232656217601626,28.0
515,515.0,1.2469335296741206,0.529468520466886,1.6942364315638574,0.1654689773755161,28.0
516,516.0,-0.0112610202119973,0.12812581498215692,-0.10326061332647439,0.9227260977447718,28.0
517,517.0,0.4956783479759306,1.96526240385191,-1.2915019285585287,0.2661053391349395,28.0
518,518.0,0.04934534756154848,0.36649597285477303,-0.5340962794033713,0.6215773424738917,28.0
519,519.0,2.017273013556795,1.354346072255926,0.9908988895214197,0.37782610293810026,28.0
520,520.0,1.0166296030379474,-0.1264238790595127,0.8143171435787949,0.4611636434999017,28.0
521,521.0,1.357015375908641,1.0895939330616737,0.37193924663211936,0.7288036764640076,28.0
522,522.0,0.6497697692842165,0.7615771521438873,-0.1858456097796758,0.8616097275430876,28.0
523,523.0,1.197129168641767,1.962508651277659,-0.8479329253451754,0.4442341075829373,28.0
524,524.0,0.8702065599200074,1.388261255750655,-0.6053056598540062,0.5776390202190653,28.0
525,525.0,0.6177222020428436,1.3214307950303528,-1.2941684107977793,0.26526989002591056,28.0
526,526.0,1.2951042460324635,0.06375466583556406,1.9885990082822103,0.11763891795447524,28.0
527,527.0,1.2012477960012695,2.3123524678653586,-0.9585758622574789,0.3920556821540618,28.0
528,528.0,1.0805898967568537,1.3088810060812024,-0.3130046687663692,0.7699179341472766,28.0
529,529.0,1.2414073190446333,1.0244272159073322,0.524706640012006,0.6275227587991465,28.0
530,530.0,1.7798340411645908,1.235011347903492,1.260329730974047,0.2760620737767239,28.0
531,531.0,1.5779613041351344,0.8743959646904574,1.0526447501403953,0.351889787814592,28.0
532,532.0,1.6456479956343484,2.2089573599340095,-0.5560959867268751,0.60778377170265,28.0
533,533.0,1.0073916748949843,2.009075618980478,-1.1146107095502173,0.327467542086155,28.0
534,534.0,-0.38227934862754,0.5415799928512416,-2.1652747631808533,0.09631828736631254,28.0
535,535.0,0.1964988479997588,0.9380763283573604,-1.285644041092716,0.2679496373126386,28.0
536,536.0,0.566463159443238,0.7620011893297907,-0.16500526984286173,0.8769430287927391,28.0
537,537.0,1.336290878413423,0.4053152614200182,1.9665279534092466,0.12064847712405534,28.0
538,538.0,0.047768407596413355,-0.09051565985304551,0.5069739194468131,0.6388443512577117,28.0
539,539.0,1.6873691638965809,0.9386618402039071,0.6401570119698273,0.5568991674631066,28.0
540,540.0,1.6926261807590712,-0.1400335855599403,2.8633477256637754,0.04577459385584415,29.0
541,541.0,2.1075775991201247,1.728540999872581,0.5780699111289036,0.5942004226675488,29.0
542,542.0,1.3119445441850164,0.5912194065847299,0.9352357446250228,0.40261349021978804,29.0
543,543.0,0.9174060749347549,1.257335590230776,-0.6915834995642333,0.5272442006087905,29.0
544,544.0,0.5357228826856544,1.8864148528187077,-1.7274972705694573,0.15914777762364818,29.0
545,545.0,1.1937558477598968,0.4762001318994294,0.6712521739083248,0.5388315438078847,29.0
546,546.0,0.8934908330334604,0.9190874863640023,-0.05263476585615259,0.9605466934775908,29.0
547,547.0,0.7362875430305121,1.158163330104929,-0.5278475952971968,0.625530099824481,29.0
548,548.0,1.285866620118835,0.9985343501901873,0.24086960243994235,0.821498616341383,29.0
549,549.0,0.9057893127729839,-0.30006624283096484,2.3090330195162023,0.08211947948823389,29.0
550,550.0,2.115580168335518,0.8250600650202417,2.0619897098169884,0.10820810405034126,29.0
551,551.0,1.8149233745373616,2.3436750858162445,-0.4205935004271336,0.6956648567534609,29.0
552,552.0,1.4312362227524833,3.230676016310449,-1.4033981416654449,0.23316204912443425,29.0
553,553.0,0.562455863364101,0.7448157751655886,-0.195777030569156,0.8543280297680514,29.0
554,554.0,0.5000072712548792,1.0287895999456766,-0.472405850644731,0.661257790681679,29.0
555,555.0,0.56812060353672,0.5024792816098428,0.04291301697559288,0.9678275790336766,29.0
556,556.0,0.626702303007853,1.8413457065889418,-1.7853482210026543,0.14875440676977073,29.0
557,557.0,0.5463048544383526,1.1321391130158036,-0.8671824424620261,0.43476653081687916,29.0
558,558.0,0.44775593600177155,1.4019427932532735,-0.5493520019761922,0.6119916909281181,29.0
559,559.0,1.5114483296498504,1.0332665050662364,0.41202839342322856,0.7014423579175771,29.0
560,560.0,1.225209649577099,1.1861805860774013,0.0555927627848554,0.9583322518543357,29.0
561,561.0,0.12671491157971024,1.1876358339630142,-0.9963775600407191,0.3754589886950586,29.0
562,562.0,1.0782539556234185,1.1300133230579992,-0.05510339790909082,0.9586985737323828,29.0
563,563.0,1.6692681839211188,1.133705786661961,0.5874437691411222,0.5884658224335382,29.0
564,564.0,1.549619467384927,0.3073809014265145,1.4646183069491752,0.21688221069440441,29.0
565,565.0,0.4976686596299993,1.3847497411066307,-1.5364110841936283,0.19924470614367698,29.0
566,566.0,1.6203414114405614,0.6411351810980414,1.0439654637816915,0.3554378842818258,29.0
567,567.0,0.7705334524607806,0.7100174229642802,0.08763437273171819,0.9343791671731108,29.0
568,568.0,1.8603063047379447,0.7450230815448803,2.2560771614451585,0.08705747744128468,29.0
569,569.0,0.8261151039058712,0.23162301595914267,0.608276493314884,0.5758511568433897,29.0
570,570.0,0.2843343480155274,0.2835157243915882,0.0010708340755246955,0.9991968746352173,29.0
571,571.0,0.9443919402345687,1.0982975240344077,-0.29995812876749367,0.7791511327640807,29.0
572,572.0,0.43858533131750804,0.8240231696197208,-0.3931891664462755,0.714235848142016,29.0
573,573.0,0.7202511229930347,1.386104134572655,-0.6619515740268676,0.5441919669454743,29.0
574,574.0,1.9288859116753274,1.1943848246950364,1.170311657991957,0.3068444378935365,29.0
575,575.0,1.2448333512239844,1.4540255882501192,-0.1827922552543799,0.8638518311855348,29.0
576,576.0,0.6357893644040015,1.2870093033368493,-1.2039197891264979,0.29499139689940695,29.0
577,577.0,0.9625770361934368,1.7328830549858438,-1.1664075206362996,0.3082498355895257,29.0
578,578.0,0.45412758628941136,0.7434358629292169,-0.4518272040751154,0.6748097275256615,29.0
579,579.0,0.9951442496254682,0.6076677100743136,0.5314695175720021,0.6232370986424117,29.0
580,580.0,0.05260170221213641,1.037807028009137,-1.91506052811541,0.12799748529913532,29.0
581,581.0,0.3992183713406707,0.28266788685769484,0.12788703849433714,0.9044101373916102,29.0
582,582.0,1.5907316561561606,0.43818000663688556,1.2192482130679165,0.2897293629231091,29.0
583,583.0,1.629461290631682,0.8030799610978242,2.06321797265187,0.10805751360377822,29.0
584,584.0,0.17543765451758975,0.8176667960698687,-0.550135113594056,0.6115021332403203,29.0
585,585.0,0.7400146168105645,-0.22525294753387404,4.432580226622599,0.01139921045224299,30.0
586,586.0,1.0650155626287803,0.8595803982363078,0.2700431392742392,0.8004868172000418,30.0
587,587.0,1.2721950139789637,-0.14284480818439213,2.4272292270084352,0.07219670630359698,30.0
588,588.0,0.773658262071096,1.1416369276071083,-0.46146064301232526,0.6684466553211461,30.0
589,589.0,1.50956752044984,0.5181663788687241,1.1252642045668866,0.3234271288927471,30.0
590,590.0,1.0576303165352692,-0.05236147474739935,1.4254897347955207,0.22715097542991577,30.0
591,591.0,0.9335356149801447,1.0061727743602182,-0.21379802406386766,0.8411603538331832,30.0
592,592.0,1.73958871810518,0.6933364796704268,2.24439368194621,0.08819128784876575,30.0
593,593.0,1.3633414637544687,1.4027318910407087,-0.0416341873400657,0.9687856307619258,30.0
594,594.0,1.8707542879961847,2.101736237116042,-0.37269060907862606,0.7282861622826816,30.0
595,595.0,0.9026909043879606,1.041562571513755,-0.14868484039787364,0.888997000976641,30.0
596,596.0,1.6089299866975633,1.5105058256870398,0.13229786966574258,0.9011367515362656,30.0
597,597.0,0.4422743346026761,1.1531304406794256,-0.8258041009455331,0.4553218913277839,30.0
598,598.0,0.9795214397348783,1.3416484952162222,-0.4814193854325357,0.6553705713476197,30.0
599,599.0,0.6496088675666304,0.5032986877993807,0.24311989954537075,0.8198711175137537,30.0
600,600.0,0.7172775895440847,1.5017983762907272,-1.2114056216305171,0.2924104505812949,30.0
601,601.0,0.5923512769984557,1.4914187905522098,-0.8787856933481919,0.4291393005765396,30.0
602,602.0,1.3044388591627598,0.9573452441989172,0.5115953368938078,0.635882095518773,30.0
603,603.0,0.830130892076281,1.0029794186872107,-0.16779633701182572,0.8748855210425927,30.0
604,604.0,0.41686389837351684,0.5932893242893019,-0.21515889513207132,0.8401684645048338,30.0
605,605.0,0.7395180869659983,0.794204954716224,-0.08235598241804472,0.9383201362176012,30.0
